ObservationDate	StationNumber	StationName	Latitude	Longitude	TotalPrecipAmt
7/22/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
7/22/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
7/21/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
7/21/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
7/21/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
7/21/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
7/21/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/21/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
7/21/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/20/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/20/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
7/20/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
7/20/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
7/20/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
7/20/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
7/19/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
7/19/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
7/19/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
7/19/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
7/19/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
7/19/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/19/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/18/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/18/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.01
7/18/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.01
7/18/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	 T
7/18/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
7/18/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.02
7/18/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.04
7/17/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.3
7/17/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.03
7/17/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
7/17/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.13
7/17/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.03
7/17/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.32
7/17/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.04
7/17/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.03
7/16/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.02
7/16/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/16/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/16/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
7/16/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	 T
7/16/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.03
7/15/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.4
7/15/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.22
7/15/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.88
7/15/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.86
7/15/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/15/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.23
7/15/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.2
7/15/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.03
7/14/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.06
7/14/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	1.96
7/14/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.26
7/14/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.1
7/14/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.61
7/14/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.18
7/14/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.56
7/14/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.15
7/14/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	1.17
7/13/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
7/13/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
7/13/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
7/13/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
7/13/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/13/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/13/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.02
7/13/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
7/12/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.12
7/12/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.04
7/12/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.02
7/12/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.01
7/12/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	 T
7/12/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
7/12/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.03
7/12/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.06
7/11/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.4
7/11/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.18
7/11/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.3
7/11/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.03
7/11/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.13
7/11/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.11
7/11/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.39
7/11/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.35
7/11/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.42
7/10/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	 T
7/10/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	 T
7/10/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/10/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/10/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
7/10/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
7/10/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
7/10/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.02
7/10/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
7/9/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	1.17
7/9/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.14
7/9/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.02
7/9/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
7/9/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.17
7/9/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.08
7/9/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.27
7/9/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.44
7/9/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	2.1
7/8/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
7/8/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
7/8/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/8/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/8/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
7/8/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
7/8/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
7/7/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
7/7/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
7/7/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
7/7/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
7/7/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/7/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/7/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	 T
7/7/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
7/6/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.18
7/6/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.48
7/6/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.93
7/6/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.52
7/6/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.2
7/6/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.9
7/6/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.09
7/6/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.26
7/5/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
7/5/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
7/5/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
7/5/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
7/5/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/5/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/5/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.01
7/4/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.05
7/4/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.04
7/4/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.02
7/4/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.03
7/4/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
7/4/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	 T
7/4/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
7/3/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.03
7/3/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.59
7/3/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
7/3/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.01
7/3/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/3/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/3/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.02
7/2/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.69
7/2/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.17
7/2/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.79
7/2/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/2/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.12
7/2/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.33
7/2/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.07
7/2/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.08
7/2/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.1
7/1/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	1.98
7/1/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.9
7/1/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.39
7/1/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	1.2
7/1/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.75
7/1/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.18
7/1/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.66
7/1/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.82
7/1/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.25
6/30/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.28
6/30/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.22
6/30/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.6
6/30/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.23
6/30/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.04
6/30/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.1
6/30/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.49
6/30/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.09
6/30/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.33
6/29/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.95
6/29/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.03
6/29/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	1.29
6/29/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	1.77
6/29/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.16
6/29/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.78
6/29/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
6/29/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.13
6/28/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
6/28/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	 T
6/28/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
6/28/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/28/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
6/28/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.03
6/28/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	 T
6/27/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.05
6/27/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.04
6/27/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	 T
6/27/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.07
6/27/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.01
6/27/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	 T
6/27/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.03
6/27/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
6/26/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
6/26/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
6/26/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/26/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
6/26/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.01
6/26/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
6/26/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
6/25/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
6/25/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.1
6/25/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
6/25/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/25/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
6/25/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
6/25/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
6/25/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
6/24/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
6/24/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
6/24/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
6/24/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/24/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
6/24/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
6/24/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
6/23/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
6/23/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
6/23/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
6/23/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/23/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
6/23/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
6/23/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
6/23/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
6/22/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
6/22/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.39
6/22/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
6/22/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.06
6/22/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/22/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	 T
6/22/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.06
6/22/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
6/21/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
6/21/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.65
6/21/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
6/21/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/21/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
6/21/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
6/20/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
6/20/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
6/20/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/20/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
6/20/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
6/20/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
6/19/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
6/19/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
6/19/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
6/19/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/19/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
6/19/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
6/18/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
6/18/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
6/18/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/18/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
6/18/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
6/18/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
6/17/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
6/17/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
6/17/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/17/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
6/17/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
6/17/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
6/16/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
6/16/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
6/16/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
6/16/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/16/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
6/16/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
6/16/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
6/15/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
6/15/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
6/15/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
6/15/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/15/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
6/15/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
6/15/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
6/14/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
6/14/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
6/14/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
6/14/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
6/14/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/14/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
6/14/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
6/14/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
6/13/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
6/13/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
6/13/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
6/13/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/13/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
6/13/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
6/13/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
6/13/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	 T
6/12/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.2
6/12/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.17
6/12/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.27
6/12/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.35
6/12/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.16
6/12/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.17
6/12/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.14
6/12/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.4
6/12/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.31
6/11/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	 T
6/11/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.02
6/11/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	 T
6/11/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/11/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
6/11/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
6/11/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.01
6/11/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.01
6/10/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
6/10/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
6/10/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	 T
6/10/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	 T
6/10/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
6/10/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
6/10/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
6/10/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
